id,project,commit,method,source class,target class
9377,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,convertInsert,com.hazelcast.jet.sql.impl.HazelcastSqlToRelConverter,com.hazelcast.jet.sql.impl.parse.SqlExtendedInsert
9378,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,getServiceName,com.hazelcast.client.impl.protocol.task.management.ClearWanQueuesMessageTask,com.hazelcast.wan.impl.WanReplicationService
9379,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,onMatch,com.hazelcast.jet.sql.impl.opt.logical.SinkMapLogicalRule,com.hazelcast.jet.sql.impl.opt.OptUtils
9380,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,encodeResponse,com.hazelcast.client.impl.protocol.codec.MultiMapRemoveEntryListenerCodec,com.hazelcast.client.impl.protocol.ClientMessage
9381,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,checkSslConfigAvailability,com.hazelcast.internal.server.tcp.ChannelInitializerFunction,com.hazelcast.instance.BuildInfoProvider
9382,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,innerBeforeRun,com.hazelcast.map.impl.operation.EntryBackupOperation,com.hazelcast.spi.impl.operationservice.Operation
9383,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,convert,com.hazelcast.jet.sql.impl.opt.physical.SinkMapPhysicalRule,com.hazelcast.jet.sql.impl.opt.logical.SinkMapLogicalRel
9384,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,getFactoryId,com.hazelcast.internal.partition.ReplicaMigrationEventImpl,com.hazelcast.internal.partition.impl.PartitionDataSerializerHook
9385,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,getServiceName,com.hazelcast.client.impl.protocol.task.RemoveMigrationListenerMessageTask,com.hazelcast.internal.partition.IPartitionService
9386,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,getTotalParkedOperationCount,com.hazelcast.spi.impl.operationparker.impl.OperationParkerImpl,com.hazelcast.spi.impl.operationparker.impl.WaitSet
9387,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,addToDagSingleStage,com.hazelcast.jet.impl.pipeline.transform.AggregateTransform,com.hazelcast.jet.impl.pipeline.Planner
9388,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,validate,com.hazelcast.jet.sql.impl.parse.SqlCreateIndex,com.hazelcast.jet.sql.impl.parse.SqlOption
9389,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,getTypeId,com.hazelcast.internal.serialization.impl.defaultserializers.PriorityBlockingQueueStreamSerializer,com.hazelcast.internal.serialization.impl.SerializationConstants
9390,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,getClassId,com.hazelcast.jet.impl.SqlSummary,com.hazelcast.jet.impl.execution.init.JetInitDataSerializerHook
9391,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,getClassId,com.hazelcast.cache.impl.record.CacheObjectRecord,com.hazelcast.cache.impl.CacheDataSerializerHook
9392,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,decodeClientMessage,com.hazelcast.client.impl.protocol.task.transactionalmap.TransactionalMapReplaceMessageTask,com.hazelcast.client.impl.protocol.codec.TransactionalMapReplaceCodec
9393,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,awaitLatch,com.hazelcast.client.cache.impl.ClientCacheProxySyncListenerCompleter,com.hazelcast.client.cache.impl.ClientCacheProxySupport
9394,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,decodeRequest,com.hazelcast.client.impl.protocol.codec.MapAddInterceptorCodec,com.hazelcast.client.impl.protocol.codec.builtin.StringCodec
9395,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,initMask,com.hazelcast.security.permission.SqlPermission,com.hazelcast.security.permission.ActionConstants
9396,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,getFactoryId,com.hazelcast.internal.partition.PartitionRuntimeState,com.hazelcast.internal.partition.impl.PartitionDataSerializerHook
9397,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,retire,com.hazelcast.spi.impl.operationservice.impl.InvocationRegistry,com.hazelcast.internal.util.LatencyDistribution
9398,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,asTinyint,com.hazelcast.sql.impl.type.converter.LongConverter,com.hazelcast.sql.impl.type.converter.Converter
9399,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,run,com.hazelcast.collection.impl.collection.operations.CollectionClearBackupOperation,com.hazelcast.collection.impl.collection.operations.CollectionOperation
9400,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,encodeRequest,com.hazelcast.client.impl.protocol.codec.DynamicConfigAddListConfigCodec,com.hazelcast.client.impl.protocol.codec.builtin.ListMultiFrameCodec
9401,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,getGetter,com.hazelcast.query.impl.getters.EvictableGetterCache,com.hazelcast.internal.util.ConcurrentReferenceHashMap
9402,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,createExecutor,com.hazelcast.spi.impl.executionservice.impl.ExecutionServiceImpl,com.hazelcast.spi.impl.NodeEngineImpl
9403,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,getClassId,com.hazelcast.replicatedmap.impl.operation.CheckReplicaVersionOperation,com.hazelcast.replicatedmap.impl.operation.ReplicatedMapDataSerializerHook
9404,hazelcast/hazelcast,5be72554462ed084f0412e2ce15248293d4ee211,TxnPrepareBackupOperation,com.hazelcast.map.impl.tx.TxnPrepareBackupOperation,com.hazelcast.map.impl.operation.KeyBasedMapOperation
9405,JodaOrg/joda-time,75ab8caeaadb6ffcef7726c1bc38ed0ee3b0eb18,minusDays,org.joda.time.MonthDay,org.joda.time.DurationFieldType
9406,JodaOrg/joda-time,75ab8caeaadb6ffcef7726c1bc38ed0ee3b0eb18,getMonthOfYear,org.joda.time.chrono.BasicFixedMonthChronology,org.joda.time.chrono.BasicChronology
9407,JodaOrg/joda-time,75ab8caeaadb6ffcef7726c1bc38ed0ee3b0eb18,parse,org.joda.time.DateTime,org.joda.time.format.ISODateTimeFormat
9408,JodaOrg/joda-time,75ab8caeaadb6ffcef7726c1bc38ed0ee3b0eb18,getNameSet,org.joda.time.tz.DefaultNameProvider,org.joda.time.DateTimeUtils
9409,JodaOrg/joda-time,75ab8caeaadb6ffcef7726c1bc38ed0ee3b0eb18,getStandardOffset,org.joda.time.tz.CachedDateTimeZone.Info,org.joda.time.DateTimeZone
9410,JodaOrg/joda-time,75ab8caeaadb6ffcef7726c1bc38ed0ee3b0eb18,roundCeiling,org.joda.time.chrono.GJEraDateTimeField,org.joda.time.DateTimeConstants
9411,JodaOrg/joda-time,75ab8caeaadb6ffcef7726c1bc38ed0ee3b0eb18,appendSecondOfMinute,org.joda.time.format.DateTimeFormatterBuilder,org.joda.time.DateTimeFieldType
9412,JodaOrg/joda-time,75ab8caeaadb6ffcef7726c1bc38ed0ee3b0eb18,withDayOfWeek,org.joda.time.LocalDate,org.joda.time.DateTimeField
9413,JodaOrg/joda-time,75ab8caeaadb6ffcef7726c1bc38ed0ee3b0eb18,getZone,org.joda.time.tz.UTCProvider,org.joda.time.DateTimeZone
9414,JodaOrg/joda-time,75ab8caeaadb6ffcef7726c1bc38ed0ee3b0eb18,getRangeDurationField,org.joda.time.field.AbstractReadableInstantFieldProperty,org.joda.time.DateTimeField
9415,JodaOrg/joda-time,75ab8caeaadb6ffcef7726c1bc38ed0ee3b0eb18,readResolve,org.joda.time.field.SkipUndoDateTimeField,org.joda.time.DateTimeFieldType
9416,JodaOrg/joda-time,75ab8caeaadb6ffcef7726c1bc38ed0ee3b0eb18,checkJISOGetYear,org.joda.example.time.DateTimePerformance,org.joda.time.base.AbstractDateTime
9417,JodaOrg/joda-time,75ab8caeaadb6ffcef7726c1bc38ed0ee3b0eb18,minusMinutes,org.joda.time.TimeOfDay,org.joda.time.DurationFieldType
9418,vavr-io/vavr,48a3193bc0b33f12345c20b0b11f879ecb2b0aec,of,io.vavr.collection.LinkedHashMultimap.Builder,io.vavr.collection.AbstractMultimap
9419,vavr-io/vavr,48a3193bc0b33f12345c20b0b11f879ecb2b0aec,yield,io.vavr.API.For8Either,io.vavr.control.Either
9420,LSPosed/LSPosed,44e15da227b4f143042d6d36292b807bf0bcc879,dispatchUserUnlocked,org.lsposed.lspd.service.LSPosedService,org.lsposed.lspd.service.LSPManagerService
9421,LSPosed/LSPosed,44e15da227b4f143042d6d36292b807bf0bcc879,onPostExecute,org.lsposed.manager.ui.fragment.CompileDialogFragment.CompileTask,org.lsposed.manager.ui.fragment.BaseFragment
9422,LSPosed/LSPosed,44e15da227b4f143042d6d36292b807bf0bcc879,afterHookedMethod,org.lsposed.lspd.hooker.LoadedApkGetCLHooker,de.robv.android.xposed.XC_MethodHook.MethodHookParam
9423,LSPosed/LSPosed,44e15da227b4f143042d6d36292b807bf0bcc879,restore,org.lsposed.manager.util.BackupUtils,org.lsposed.manager.ConfigManager
9424,LSPosed/LSPosed,44e15da227b4f143042d6d36292b807bf0bcc879,onCreate,org.lsposed.manager.ui.fragment.ModulesFragment,org.lsposed.manager.ui.fragment.ModulesFragment.ModuleAdapter
9425,LSPosed/LSPosed,44e15da227b4f143042d6d36292b807bf0bcc879,needUpdate,org.lsposed.manager.util.UpdateUtil,org.lsposed.manager.App
9426,LSPosed/LSPosed,44e15da227b4f143042d6d36292b807bf0bcc879,onThrowable,org.lsposed.manager.ui.fragment.RepoItemFragment,org.lsposed.manager.ui.fragment.BaseFragment
9427,LSPosed/LSPosed,44e15da227b4f143042d6d36292b807bf0bcc879,updateStates,org.lsposed.manager.ui.fragment.HomeFragment,android.os.Build.VERSION
9428,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,transform,org.gephi.appearance.plugin.RankingElementColorTransformer,org.gephi.appearance.plugin.RankingElementColorTransformer.LinearGradient
9429,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,getCategory,org.gephi.filters.plugin.edge.SelfLoopFilterBuilder,org.gephi.filters.api.FilterLibrary
9430,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,getControlButton,org.gephi.ui.appearance.plugin.PartitionLabelColorTransformerUI,org.gephi.ui.appearance.plugin.PartitionColorTransformerPanel
9431,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,getCustomEditor,org.gephi.desktop.preview.propertyeditors.DependantColorPropertyEditor,org.gephi.desktop.preview.propertyeditors.DependantColorPanel
9432,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,TagCloud,org.gephi.preview.presets.TagCloud,org.gephi.preview.api.PreviewPreset
9433,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,TimelineTopComponent,org.gephi.desktop.timeline.TimelineTopComponent,org.gephi.desktop.timeline.TimeFormatDialog
9434,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,setEnabled,org.gephi.desktop.tools.PropertiesBar,org.gephi.desktop.tools.SelectionBar
9435,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,initFrontEnds,org.gephi.desktop.statistics.StatisticsPanel,org.gephi.desktop.statistics.StatisticsCategory
9436,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,readXML,org.gephi.statistics.StatisticsPersistenceProvider,org.gephi.statistics.StatisticsModelImpl
9437,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,nodeID,org.gephi.io.importer.plugin.file.ImporterDOT,org.gephi.utils.StreamTokenizerWithMultilineLiterals
9438,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,windowStateChanged,org.gephi.ui.components.JPopupPane.HideAWTListener,org.gephi.ui.components.JPopupPane
9439,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,applyForce,org.gephi.layout.plugin.forceAtlas2.Region,org.gephi.layout.plugin.forceAtlas2.ForceFactory.RepulsionForce
9440,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,getProperties,org.gephi.filters.plugin.graph.EgoBuilder.EgoFilter,org.gephi.filters.spi.FilterProperty
9441,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,EgoPanel,org.gephi.ui.filters.plugin.graph.EgoPanel,org.gephi.filters.spi.FilterProperty
9442,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,execute,org.gephi.datalab.plugin.manipulators.rows.merge.ThirdQuartileNumber,org.gephi.utils.StatisticsUtils
9443,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,getCategory,org.gephi.ui.appearance.plugin.RankingLabelColorTransformerUI,org.gephi.ui.appearance.plugin.category.DefaultCategory
9444,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,writeXML,org.gephi.desktop.statistics.StatisticsUIPersistenceProvider,org.gephi.desktop.statistics.StatisticsModelUIImpl
9445,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,getCategory,org.gephi.ui.appearance.plugin.RankingElementSizeTransformerUI,org.gephi.ui.appearance.plugin.category.DefaultCategory
9446,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,append,org.gephi.io.importer.api.Report,org.gephi.io.importer.api.Report.Reader
9447,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,unsetup,org.gephi.ui.statistics.plugin.dynamic.DynamicClusteringCoefficientUI,org.gephi.ui.statistics.plugin.dynamic.DynamicClusteringCoefficientUI.StatSettings
9448,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,action,org.gephi.desktop.io.export.api.GraphFileExporterUI,org.gephi.io.exporter.api.FileType
9449,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,execute,org.gephi.datalab.plugin.manipulators.rows.merge.MaximumNumber,org.gephi.utils.StatisticsUtils
9450,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,getDisplayName,org.gephi.datalab.plugin.manipulators.edges.ui.DeleteEdgesWithNodesUI,org.gephi.datalab.plugin.manipulators.edges.DeleteEdgesWithNodes
9451,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,execute,org.gephi.datalab.plugin.manipulators.nodes.LinkNodes,org.gephi.datalab.plugin.manipulators.general.AddEdgeToGraph
9452,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,saveButtonActionPerformed,org.gephi.desktop.preview.PreviewSettingsTopComponent,org.gephi.preview.api.PreviewPreset
9453,gephi/gephi,98fdd38d5a1771642fa63c043fde4123d64951ad,NodeLabelItem,org.gephi.preview.plugin.items.NodeLabelItem,org.gephi.preview.api.Item
9454,gabrielemariotti/cardslib,d80384806cdffd2acc559bf1167251dcc797fa97,IabException,it.gmariotti.cardslib.demo.iabutils.IabException,it.gmariotti.cardslib.demo.iabutils.IabResult
9455,pardom-zz/ActiveAndroid,08c6335cd7324c6e72da536b0c6fffa5a798f6a2,getMetaDataDatabaseVersionOrDefault,com.activeandroid.Configuration.Builder,com.activeandroid.util.ReflectionUtils
9456,pardom-zz/ActiveAndroid,08c6335cd7324c6e72da536b0c6fffa5a798f6a2,getTableInfo,com.activeandroid.Cache,com.activeandroid.ModelInfo
9457,pardom-zz/ActiveAndroid,08c6335cd7324c6e72da536b0c6fffa5a798f6a2,delete,com.activeandroid.content.ContentProvider,com.activeandroid.Cache
9458,pardom-zz/ActiveAndroid,08c6335cd7324c6e72da536b0c6fffa5a798f6a2,beginTransaction,com.activeandroid.ActiveAndroid,com.activeandroid.Cache
9459,pardom-zz/ActiveAndroid,08c6335cd7324c6e72da536b0c6fffa5a798f6a2,execute,com.activeandroid.query.Set,com.activeandroid.util.SQLiteUtils
9460,microg/GmsCore,32199c8125935f38d69e30e72580cdb7c90c604c,fromFile,org.microg.gms.maps.vtm.bitmap.BitmapDescriptorFactoryImpl,com.google.android.gms.dynamic.ObjectWrapper
9461,microg/GmsCore,32199c8125935f38d69e30e72580cdb7c90c604c,TaskCompletionSource,com.google.android.gms.tasks.TaskCompletionSource,org.microg.gms.tasks.TaskImpl
9462,microg/GmsCore,32199c8125935f38d69e30e72580cdb7c90c604c,handleRegisterMessageResult,org.microg.gms.gcm.CloudMessagingRpc,com.google.android.gms.iid.InstanceID
9463,microg/GmsCore,32199c8125935f38d69e30e72580cdb7c90c604c,handleServiceRequest,org.microg.gms.icing.IndexService,com.google.android.gms.common.api.CommonStatusCodes
9464,auth0/java-jwt,dd40410c0f749743de2447f7f6e45c99f0902679,withKeyId,com.auth0.jwt.JWTCreator.Builder,com.auth0.jwt.impl.PublicClaims
9465,OpenTSDB/opentsdb,a82a4f85f0fc1af554a104f28cc495451b26b1f6,incrementAndGetCounter,net.opentsdb.meta.TSMeta,net.opentsdb.meta.TSMeta.LoadUIDs
9466,OpenTSDB/opentsdb,a82a4f85f0fc1af554a104f28cc495451b26b1f6,getConfigurationItemByKey,net.opentsdb.tools.ConfigArgP,net.opentsdb.tools.ConfigArgP.ConfigurationItem
9467,wdullaer/MaterialDateTimePicker,f849a5c2704c974ba182fe4e2e205fa7f4fd395d,shouldCorrectlySaveAndRestoreAParcel,com.wdullaer.materialdatetimepicker.time.TimepointTest,com.wdullaer.materialdatetimepicker.time.Timepoint
9468,wdullaer/MaterialDateTimePicker,f849a5c2704c974ba182fe4e2e205fa7f4fd395d,getCount,com.wdullaer.materialdatetimepicker.date.DayPickerView,com.wdullaer.materialdatetimepicker.date.MonthAdapter
9469,wdullaer/MaterialDateTimePicker,f849a5c2704c974ba182fe4e2e205fa7f4fd395d,clearAccessibilityFocus,com.wdullaer.materialdatetimepicker.date.MonthView,com.wdullaer.materialdatetimepicker.date.MonthView.MonthViewTouchHelper
9470,wdullaer/MaterialDateTimePicker,f849a5c2704c974ba182fe4e2e205fa7f4fd395d,bind,com.wdullaer.materialdatetimepicker.date.MonthAdapter.MonthViewHolder,com.wdullaer.materialdatetimepicker.date.MonthAdapter.CalendarDay
9471,ElderDrivers/EdXposed,8f2308cdde0a8151a2b4b0151c58b203154a8c6f,doMake,com.elderdrivers.riru.edxp.yahfa.dexmaker.HookerDexMaker,external.com.android.dx.DexMaker
9472,go-lang-plugin-org/go-lang-idea-plugin,e73dab44213ffa76b3d6a853aecb109929c3e2b5,importTestingPackageIfNeeded,com.goide.runconfig.testing.frameworks.gotest.GotestGenerateAction,com.goide.psi.GoFile
9473,go-lang-plugin-org/go-lang-idea-plugin,e73dab44213ffa76b3d6a853aecb109929c3e2b5,getAllPackageFiles,com.goide.sdk.GoPackageUtil,com.goide.psi.GoFile
9474,go-lang-plugin-org/go-lang-idea-plugin,e73dab44213ffa76b3d6a853aecb109929c3e2b5,applyFix,com.goide.codeInsight.imports.GoGetPackageFix,com.goide.sdk.GoSdkService
9475,go-lang-plugin-org/go-lang-idea-plugin,e73dab44213ffa76b3d6a853aecb109929c3e2b5,getExecutable,com.goide.actions.tool.GoDownloadableFileAction,com.goide.sdk.GoSdkUtil
9476,go-lang-plugin-org/go-lang-idea-plugin,e73dab44213ffa76b3d6a853aecb109929c3e2b5,accept,com.goide.psi.impl.GoFunctionLitImpl,com.goide.psi.GoVisitor
9477,go-lang-plugin-org/go-lang-idea-plugin,e73dab44213ffa76b3d6a853aecb109929c3e2b5,getActualParameterDelimiterType,com.goide.editor.GoParameterInfoHandler,com.goide.GoTypes
9478,go-lang-plugin-org/go-lang-idea-plugin,e73dab44213ffa76b3d6a853aecb109929c3e2b5,setBuildTargetSettings,com.goide.project.GoModuleSettings,com.goide.project.GoBuildTargetSettings
9479,go-lang-plugin-org/go-lang-idea-plugin,e73dab44213ffa76b3d6a853aecb109929c3e2b5,getFqn,com.goide.psi.impl.GoPsiImplUtil,com.goide.psi.GoFile
9480,go-lang-plugin-org/go-lang-idea-plugin,e73dab44213ffa76b3d6a853aecb109929c3e2b5,findAnchor,com.goide.inspections.unresolved.GoUnresolvedFixBase,com.goide.refactor.GoRefactoringUtil
9481,go-lang-plugin-org/go-lang-idea-plugin,e73dab44213ffa76b3d6a853aecb109929c3e2b5,resetEditorFrom,com.goide.runconfig.ui.GoApplicationConfigurationEditorForm,com.goide.runconfig.application.GoApplicationConfiguration
9482,go-lang-plugin-org/go-lang-idea-plugin,e73dab44213ffa76b3d6a853aecb109929c3e2b5,serialize,com.goide.stubs.types.GoConstSpecStubElementType,com.goide.stubs.GoConstSpecStub
9483,go-lang-plugin-org/go-lang-idea-plugin,e73dab44213ffa76b3d6a853aecb109929c3e2b5,autoImportReferenceAtCursor,com.goide.psi.impl.imports.GoReferenceImporter,com.goide.GoLanguage
9484,go-lang-plugin-org/go-lang-idea-plugin,e73dab44213ffa76b3d6a853aecb109929c3e2b5,processTestResult,com.goide.runconfig.testing.frameworks.gocheck.GocheckEventsConverter,com.goide.runconfig.testing.frameworks.gocheck.GocheckEventsConverter.TestResult
9485,go-lang-plugin-org/go-lang-idea-plugin,e73dab44213ffa76b3d6a853aecb109929c3e2b5,accept,com.goide.psi.impl.GoTypeDeclarationImpl,com.goide.psi.GoVisitor
