id,label,project,refactor,methodOrNull,source class,target class,url
27652,2,hazelcast/hazelcast,"Move Method	package handleBlocks(blockOwners BlockOwners) : void from class com.hazelcast.impl.ConcurrentMapManager.BlocksOperationHandler to package handleBlocks(blockOwners Blocks) : void from class com.hazelcast.impl.PartitionManager",handleBlocks,com.hazelcast.impl.ConcurrentMapManager.BlocksOperationHandler,com.hazelcast.impl.PartitionManager,https://github.com/hazelcast/hazelcast/commit/bd6a160adc439eb6ecc34ebf1a8588820bb96abb
6993,1,facebook/buck,"Move And Rename Method	private writeZipSourcesToZip(zipOut CustomZipOutputStream, zipsToWriteFrom Map<Path,List<ZipEntryHolder>>) : void from class com.facebook.buck.zip.UnarchiveAndZipStep to public writeEntriesToZip(filesystem ProjectFilesystem, zipOut CustomZipOutputStream, entries ImmutableSortedMap<String,Pair<CustomZipEntry,Optional<Path>>>) : void from class com.facebook.buck.util.zip.Zip",writeZipSourcesToZip,com.facebook.buck.zip.UnarchiveAndZipStep,com.facebook.buck.util.zip.Zip,https://github.com/facebook/buck/commit/a65c43df4eb55e3caa979ec92df04b5392f8fcc1
2610,1,bazelbuild/bazel,"Move Method	private isAbsolute(label String) : boolean from class com.google.devtools.build.lib.syntax.Label to public isAbsolute(label String) : boolean from class com.google.devtools.build.lib.cmdline.LabelValidator",isAbsolute,com.google.devtools.build.lib.syntax.Label,com.google.devtools.build.lib.cmdline.LabelValidator,https://github.com/bazelbuild/bazel/commit/70d5dd0346e85a00b0a13e09371cd235b5d5d7b3
15812,2,elastic/elasticsearch,"Move And Rename Method	public getNumberUniqueValues() : long from class org.elasticsearch.index.fielddata.plain.DoubleArrayAtomicFieldData.Empty to public getMaxOrd() : long from class org.elasticsearch.index.fielddata.plain.IndexIndexFieldData.IndexBytesValues",getNumberUniqueValues,org.elasticsearch.index.fielddata.plain.DoubleArrayAtomicFieldData.Empty,org.elasticsearch.index.fielddata.plain.IndexIndexFieldData.IndexBytesValues,https://github.com/elastic/elasticsearch/commit/9b02b5061ba17d3ef8004e7f5076182bc1f19845
8933,0,apache/jmeter,"Move Method	public onMessage(message Message) : void from class org.apache.jmeter.protocol.jms.sampler.SubscriberSampler to public onMessage(message Message) : void from class org.apache.jmeter.protocol.jms.client.ReceiveSubscriber",onMessage,org.apache.jmeter.protocol.jms.sampler.SubscriberSampler,org.apache.jmeter.protocol.jms.client.ReceiveSubscriber,https://github.com/apache/jmeter/commit/3702a377d6d3f633d84654b7aac6e0a699c562e4
30268,2,vespa-engine/vespa,"Move And Rename Method	public bucket_spaces_config_is_produced_for_distributor_cluster() : void from class com.yahoo.vespa.model.content.DistributorTest to public require_that_bucket_spaces_config_is_produced_for_content_cluster() : void from class com.yahoo.vespa.model.content.ContentSearchClusterTest",bucket_spaces_config_is_produced_for_distributor_cluster,com.yahoo.vespa.model.content.DistributorTest,com.yahoo.vespa.model.content.ContentSearchClusterTest,https://github.com/vespa-engine/vespa/commit/c7a6e96d8755119342993ce426332274d642c5b0
7342,1,facebook/litho,"Move Method	private getFirstCompletelyVisibleItemPosition(layoutManager RecyclerView.LayoutManager) : int from class com.facebook.litho.sections.widget.RecyclerCollectionComponentSpec.RecyclerCollectionOnScrollListener to private getFirstCompletelyVisibleItemPosition(layoutManager RecyclerView.LayoutManager) : int from class com.facebook.litho.sections.widget.RecyclerCollectionEventsController",getFirstCompletelyVisibleItemPosition,com.facebook.litho.sections.widget.RecyclerCollectionComponentSpec.RecyclerCollectionOnScrollListener,com.facebook.litho.sections.widget.RecyclerCollectionEventsController,https://github.com/facebook/litho/commit/afc6ddbebf1684e4e40dbda60e8712dd95248288
8109,1,k9mail/k-9,"Move Method	private setLoadPictures(enable boolean) : void from class com.fsck.k9.activity.MessageView to public setLoadPictures(enable boolean) : void from class com.fsck.k9.view.SingleMessageView",setLoadPictures,com.fsck.k9.activity.MessageView,com.fsck.k9.view.SingleMessageView,https://github.com/k9mail/k-9/commit/043535f7a5fbce227f11a1bced26f52e97e9520d
15197,2,spring-projects/spring-boot,"Move Method	public mailSender() : JavaMailSenderImpl from class org.springframework.boot.autoconfigure.mail.MailSenderAutoConfiguration to public mailSender(session Session) : JavaMailSenderImpl from class org.springframework.boot.autoconfigure.mail.MailSenderJndiConfiguration",mailSender,org.springframework.boot.autoconfigure.mail.MailSenderAutoConfiguration,org.springframework.boot.autoconfigure.mail.MailSenderJndiConfiguration,https://github.com/spring-projects/spring-boot/commit/f745f20c8ccf610e8bd9db17e95d2420745ea6aa
380,1,elastic/elasticsearch,"Move And Rename Method	private get(endpoint String) : Map<String,Object> from class org.elasticsearch.client.IndicesClientIT to protected getAsMap(endpoint String) : Map<String,Object> from class org.elasticsearch.test.rest.ESRestTestCase",get,org.elasticsearch.client.IndicesClientIT,org.elasticsearch.test.rest.ESRestTestCase,https://github.com/elastic/elasticsearch/commit/d86097157249f99ef16bfa16aa3eca32a1d9bfee
1510,1,SeleniumHQ/selenium,"Move Method	private createInternalRequest(servletRequest HttpServletRequest) : HttpRequest from class org.openqa.selenium.remote.server.DriverServlet to private createInternalRequest(servletRequest HttpServletRequest) : HttpRequest from class org.openqa.selenium.remote.server.JsonHttpCommandHandler",createInternalRequest,org.openqa.selenium.remote.server.DriverServlet,org.openqa.selenium.remote.server.JsonHttpCommandHandler,https://github.com/SeleniumHQ/selenium/commit/1d7934a54ab2fc4a5371abd1a73d5087af3e3fee
8273,1,languagetool-org/languagetool,"Move Method	private warmUpChecker() : void from class org.languagetool.gui.Main to private warmUpChecker() : void from class org.languagetool.gui.LanguageToolSupport",warmUpChecker,org.languagetool.gui.Main,org.languagetool.gui.LanguageToolSupport,https://github.com/languagetool-org/languagetool/commit/18d4caf8543c94d55d8f0fd7ebd68057b724446c
28433,2,apache/hbase,"Move Method	public reseekTo(key byte[]) : int from class org.apache.hadoop.hbase.io.hfile.AbstractHFileReader.Scanner to public reseekTo(key byte[]) : int from class org.apache.hadoop.hbase.io.hfile.HFileReaderV1.ScannerV1",reseekTo,org.apache.hadoop.hbase.io.hfile.AbstractHFileReader.Scanner,org.apache.hadoop.hbase.io.hfile.HFileReaderV1.ScannerV1,https://github.com/apache/hbase/commit/300f900354872fcaf29410054d2fa49067ff3319
445,1,elastic/elasticsearch,"Move Method	public testIncomingClusterStateValidation() : void from class org.elasticsearch.discovery.zen.PublishClusterStateActionTests to public testIncomingClusterStateValidation() : void from class org.elasticsearch.discovery.zen.ZenDiscoveryUnitTests",testIncomingClusterStateValidation,org.elasticsearch.discovery.zen.PublishClusterStateActionTests,org.elasticsearch.discovery.zen.ZenDiscoveryUnitTests,https://github.com/elastic/elasticsearch/commit/7054d24f0d75b9b0c728b8632a1606d9f9bd5a12
1019,1,NationalSecurityAgency/ghidra,"Move And Rename Method	private createOneByteFunction(program Program, name String, address Address) : void from class ghidra.app.util.opinion.CoffLoader to public markAsFunction(program Program, name String, funcStart Address) : void from class ghidra.app.util.opinion.AbstractProgramLoader",createOneByteFunction,ghidra.app.util.opinion.CoffLoader,ghidra.app.util.opinion.AbstractProgramLoader,https://github.com/NationalSecurityAgency/ghidra/commit/7a949f6bb610af0693ea5d3f84d4501033897dfc
24786,2,springfox/springfox,"Move Method	public sanitizeRequestMappingPattern(requestMappingPattern String) : String from class com.mangofactory.swagger.core.AbsoluteSwaggerPathProvider to public sanitizeRequestMappingPattern(requestMappingPattern String) : String from class com.mangofactory.swagger.readers.ApiDescriptionReader",sanitizeRequestMappingPattern,com.mangofactory.swagger.core.AbsoluteSwaggerPathProvider,com.mangofactory.swagger.readers.ApiDescriptionReader,https://github.com/springfox/springfox/commit/b4c7e2e435a1507cd7fd62c528ab4d471e48f3be
6131,1,YoKeyword/Fragmentation,"Move Method	private getFragmentRecords() : List<FragmentRecord> from class me.yokeyword.fragmentation.SupportActivity to package getFragmentRecords() : List<FragmentRecord> from class me.yokeyword.fragmentation.Fragmentation",getFragmentRecords,me.yokeyword.fragmentation.SupportActivity,me.yokeyword.fragmentation.Fragmentation,https://github.com/YoKeyword/Fragmentation/commit/fc7d8f500322ce5321f80be3b2ad6f923a6110ab
27810,1,LSPosed/LSPosed,"Move Method	public isResourcesHookEnabled() : boolean from class com.elderdrivers.riru.edxp.Main to public isResourcesHookEnabled() : boolean from class com.elderdrivers.riru.edxp.config.ConfigManager",isResourcesHookEnabled,com.elderdrivers.riru.edxp.Main,com.elderdrivers.riru.edxp.config.ConfigManager,https://github.com/LSPosed/LSPosed/commit/c362449e331fd535c8d1097e9a9fc24987facf4d
17598,0,apache/flink,"Move And Rename Method	public withBucketLifeCycleListener(listener BucketLifeCycleListener<IN,BucketID>) : T from class org.apache.flink.streaming.api.functions.sink.filesystem.StreamingFileSink.BulkFormatBuilder to public setBucketLifeCycleListener(bucketLifeCycleListener BucketLifeCycleListener<IN,BucketID>) : void from class org.apache.flink.streaming.api.functions.sink.filesystem.Buckets",withBucketLifeCycleListener,org.apache.flink.streaming.api.functions.sink.filesystem.StreamingFileSink.BulkFormatBuilder,org.apache.flink.streaming.api.functions.sink.filesystem.Buckets,https://github.com/apache/flink/commit/5a9fe5d431cc7722a0af0ab2d6a95460e7e38e77
9489,0,pentaho/pentaho-kettle,"Move Method	protected getPath(path String) : String from class org.pentaho.di.ui.trans.steps.transexecutor.TransExecutorDialog to public getPath(parentPath String, path String) : String from class org.pentaho.di.ui.util.DialogUtils",getPath,org.pentaho.di.ui.trans.steps.transexecutor.TransExecutorDialog,org.pentaho.di.ui.util.DialogUtils,https://github.com/pentaho/pentaho-kettle/commit/2abd7a13c03c6109e3027fbc1ffc661bf84eca8e
4206,1,openjdk/jdk,"Move And Rename Method	private threadByName(name String) : ThreadReference from class nsk.jdi.EventSet.resume.resume002 to public threadByNameOrThrow(name String) : ThreadReference from class nsk.share.jdi.Debugee",threadByName,nsk.jdi.EventSet.resume.resume002,nsk.share.jdi.Debugee,https://github.com/openjdk/jdk/commit/dc0cc5520c2299375e829d0de64d7d6e14990ba5
24902,2,apache/beam,"Move Method	private columnsMappingString() : String from class org.apache.beam.sdk.extensions.sql.meta.provider.bigtable.BigtableTableFlatTest to package columnsMappingString() : String from class org.apache.beam.sdk.extensions.sql.meta.provider.bigtable.BigtableTableTestUtils",columnsMappingString,org.apache.beam.sdk.extensions.sql.meta.provider.bigtable.BigtableTableFlatTest,org.apache.beam.sdk.extensions.sql.meta.provider.bigtable.BigtableTableTestUtils,https://github.com/apache/beam/commit/3cacd4a1acaa5e37b326970aa47a89ee025ad1b4
9798,1,haifengl/smile,"Move Method	public diag() : float[] from class smile.math.matrix.FloatBandMatrix to public diag() : float[] from class smile.math.matrix.FMatrix",diag,smile.math.matrix.FloatBandMatrix,smile.math.matrix.FMatrix,https://github.com/haifengl/smile/commit/a269cff73cbf1ebcac676cc5503dbc11e9d3cce6
13605,1,apache/ignite,"Move Method	package addMessage(msg TcpDiscoveryAbstractMessage) : void from class org.apache.ignite.spi.discovery.tcp.ServerImpl.MessageWorkerAdapter to package addMessage(msg TcpDiscoveryAbstractMessage) : void from class org.apache.ignite.spi.discovery.tcp.ServerImpl.RingMessageWorker",addMessage,org.apache.ignite.spi.discovery.tcp.ServerImpl.MessageWorkerAdapter,org.apache.ignite.spi.discovery.tcp.ServerImpl.RingMessageWorker,https://github.com/apache/ignite/commit/f0daea95dfbb1d6aca3a722773001c5ec0e0f5d6
12956,1,apache/hive,"Move Method	private getLatestDumpPath(dumpRoot Path) : Path from class org.apache.hadoop.hive.ql.exec.repl.ReplDumpTask to public getLatestDumpPath(dumpRoot Path, conf HiveConf) : Path from class org.apache.hadoop.hive.ql.exec.repl.util.ReplUtils",getLatestDumpPath,org.apache.hadoop.hive.ql.exec.repl.ReplDumpTask,org.apache.hadoop.hive.ql.exec.repl.util.ReplUtils,https://github.com/apache/hive/commit/3808f1d2409c8b4f0e19c6bdd01cdf508c03d46e
17896,2,bazelbuild/bazel,"Move And Rename Method	public analysisFailureInfo_fromFailingAspect() : void from class com.google.devtools.build.lib.starlark.StarlarkIntegrationTest to public starlarkAspectFailure() : void from class com.google.devtools.build.lib.analysis.AnalysisFailureInfoTest",analysisFailureInfo_fromFailingAspect,com.google.devtools.build.lib.starlark.StarlarkIntegrationTest,com.google.devtools.build.lib.analysis.AnalysisFailureInfoTest,https://github.com/bazelbuild/bazel/commit/bd67975278d6241c2f850f4a6a73a97dd11c6517
16279,0,PhilJay/MPAndroidChart,"Move Method	public getSliceSpace() : float from class com.github.mikephil.charting.charts.PieChart to public getSliceSpace() : float from class com.github.mikephil.charting.data.PieDataSet",getSliceSpace,com.github.mikephil.charting.charts.PieChart,com.github.mikephil.charting.data.PieDataSet,https://github.com/PhilJay/MPAndroidChart/commit/e33b30fd4ac395112a73ce7d6694cd7319063df5
3461,0,apache/shardingsphere,"Move Method	private cacheStatements() : void from class org.apache.shardingsphere.shardingjdbc.executor.StatementExecutor to private cacheStatements(inputGroups Collection<InputGroup<StatementExecuteUnit>>) : void from class org.apache.shardingsphere.shardingjdbc.jdbc.core.statement.ShardingStatement",cacheStatements,org.apache.shardingsphere.shardingjdbc.executor.StatementExecutor,org.apache.shardingsphere.shardingjdbc.jdbc.core.statement.ShardingStatement,https://github.com/apache/shardingsphere/commit/50b35685b8073f9e99a0652e72e87b5149643dbb
20732,2,OpenAPITools/openapi-generator,"Move Method	public escapeText(input String) : String from class org.openapitools.codegen.languages.PhpClientCodegen to public escapeText(input String) : String from class org.openapitools.codegen.languages.AbstractPhpCodegen",escapeText,org.openapitools.codegen.languages.PhpClientCodegen,org.openapitools.codegen.languages.AbstractPhpCodegen,https://github.com/OpenAPITools/openapi-generator/commit/6d6ef0f12097022b1f15d3bb0147f9970d7163f5
27366,2,hazelcast/hazelcast,"Move Method	public newQueryEntry(key Data, value Object) : QueryableEntry from class com.hazelcast.map.impl.MapServiceContextImpl to public newQueryEntry(key Data, value Object) : QueryableEntry from class com.hazelcast.map.impl.MapContainer",newQueryEntry,com.hazelcast.map.impl.MapServiceContextImpl,com.hazelcast.map.impl.MapContainer,https://github.com/hazelcast/hazelcast/commit/8b8ab915c2e7928839a75adab706129e8621a0b5
2662,1,oracle/graal,"Move Method	package methodOrNull(declaringClass Class<?>, name String, sigs Class<?>[]...) : Method from class org.graalvm.libgraal.LibGraalScope to private methodOrNull(declaringClass Class<?>, name String, sigs Class<?>[]...) : MethodHandle from class org.graalvm.libgraal.LibGraal",methodOrNull,org.graalvm.libgraal.LibGraalScope,org.graalvm.libgraal.LibGraal,https///github.com/oracle/graal/commit/f5b9ac6f0b483b93531d27f68f3e786b390d31fb
8710,1,processing/processing,"Move Method	protected setLastTexIndex(lastIndex int, lastCache int) : void from class processing.opengl.PGraphicsOpenGL to package setLastTexIndex(lastIndex int, lastCache int) : void from class processing.opengl.PGraphicsOpenGL.Tessellator",setLastTexIndex,processing.opengl.PGraphicsOpenGL,processing.opengl.PGraphicsOpenGL.Tessellator,https://github.com/processing/processing/commit/3382b55f8c032ed0f9b9afbdea589255cbc4283f
7350,1,facebook/litho,"Move And Rename Method	private getDrawableColor(drawable Drawable) : Object from class com.facebook.litho.DebugComponent to private colorFromDrawable(d Drawable) : int from class com.facebook.litho.stetho.DebugComponentDescriptor",getDrawableColor,com.facebook.litho.DebugComponent,com.facebook.litho.stetho.DebugComponentDescriptor,https://github.com/facebook/litho/commit/a3fad808ab49b92dcb2e1618260cf187325c9474
